Composition,Temperature,Stage,Mean_CN,Std_CN,Min_CN,Max_CN,Median_CN,Mean_AtomicVolume,Std_AtomicVolume,Min_AtomicVolume,Max_AtomicVolume,Median_AtomicVolume,Mean_CavityRadius,Std_CavityRadius,Min_CavityRadius,Max_CavityRadius,Median_CavityRadius,Mean_Displacement,Std_Displacement,Min_Displacement,Max_Displacement,Median_Displacement,Mean_Temperature,Std_Temperature,Min_Temperature,Max_Temperature,First_Temperature,Last_Temperature,Delta_Temperature
6040,300,hold,0.28786076034416475,0.08686600573726011,0.0,0.3333333333333339,0.0,0.2971852087843114,0.5485464272169063,0.9614541060898576,0.29871730917710154,0.5794104873581452,0.4363576856448521,0.2843570156111923,0.5568508463749637,0.4215567016997537,0.5763497652582155,0.0,0.0,0.0,0.0,0.0,0.8568518554311738,0.020030360910182145,0.8829323228453667,0.8582143096015518,0.861034584923432,0.8400061230186484,0.518481405687672
6040,300,cooling,0.30924131815918443,0.21391771693304307,0.0,0.6666666666666661,0.0,0.297184672657929,0.6435952917527901,0.9369081859133468,0.5758080761544058,0.5845654185313167,0.3960462006490024,0.3214850706792416,0.8641009262216564,0.4147852601531077,0.5548513302034426,0.0,0.0,0.0,0.0,0.0,0.529646908430435,0.7844245240344349,0.37557982285690544,0.83307795674407,0.8873237256731479,0.13160888317940755,0.08113400606873189
6040,350,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
6040,350,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,350,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.5601554150018987,0.9657338372954536,0.3498853046925842,0.941366751184157,0.3415753142978433,0.9540743586588192,1.0
6040,350,hold,0.26409438921073125,0.19746600344406495,0.0,0.0,0.0,0.2971862950875632,0.5193489260350956,0.8870020881761946,0.4166632245519161,0.6206121716799791,0.4799763335457641,0.2899928006354351,0.6368572341105079,0.34401355910211495,0.634868935837245,0.0,0.0,0.0,0.0,0.0,1.0,0.017861238660393065,1.0,0.994676614192858,0.9655742706919195,1.0,0.5291087432079599
6040,350,cooling,0.21307468901694993,0.2227665689633831,0.0,1.0,0.0,0.2971854687182951,0.297010239445225,0.8673285791208647,0.05104073663373887,0.6842651862761757,0.5799299502649928,0.24904992480250243,0.6855637176620917,0.29108278188659664,0.7264280125195617,0.0,0.0,0.0,0.0,0.0,0.6070301408566664,0.9512219746686464,0.3792376108298216,0.9910010154259623,1.0,0.1465292389147852,0.0
7030,100,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.036291581577310494,0.2133961357078313,0.1197100539552573,0.0,0.11469273323044676,0.010256056235724342,0.6262843130336603
7030,100,bed,0.3962794397642213,0.5846167871487395,0.5,0.3333333333333339,0.0,9.484091680889151e-07,0.5369159694080323,0.318387770379418,0.3349230607919829,0.3879604977435376,0.36472415747210096,0.35185243643513076,0.6512296390929428,0.5536849617231088,0.524687010954616,0.0,0.0,0.0,0.0,0.0,0.11286899373005677,0.08747119653088087,0.2747633399642759,0.08593422228707981,0.27312847408010116,0.10953600124861573,0.5582227789146849
7030,100,laser,0.5410591794684549,0.4492679222529432,0.0,0.3333333333333339,0.5,2.0636938558027396e-07,0.6125264874040384,0.4485244868208502,0.736627384194021,0.18925961592930474,0.23478072929641414,0.43121609472270483,0.5396039603960396,0.5123913325548202,0.22000195618153295,0.0,0.0,0.0,0.0,0.0,0.21913360785349212,0.1059802300244102,0.35392617960777445,0.21341274329180426,0.3417676738643047,0.22794437657765299,0.5730523604544492
7030,100,hold,0.6198912391434757,0.5127709669196872,0.0,0.3333333333333339,0.5,2.892508890184331e-07,0.600612368123332,0.4671473411869771,0.189980904206476,0.12045167015993474,0.12315209403579885,0.45493596228711075,0.5162887256467563,0.6129735954327233,0.13376369327073423,0.0,0.0,0.0,0.0,0.0,0.28031854112659904,0.0,0.4378499129977245,0.22758310379842284,0.4296074538226489,0.23555612917168167,0.5074394890974525
7030,100,cooling,0.6837197777835744,0.2837326001846652,0.0,0.6666666666666661,0.5,1.1985370207412416e-06,0.7737956650371336,0.08399984240179714,0.4351680334510007,0.07834362431314812,0.04460894851582342,0.45625125914416165,0.1783775151708724,0.6121139872842871,0.07349374021909139,0.0,0.0,0.0,0.0,0.0,0.22130407019258513,0.11109510876500517,0.35076917396301127,0.2105002340952069,0.4345446826951565,0.1071708352217644,0.428039658457413
7030,150,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.036291581577310494,0.2133961357078313,0.1197100539552573,0.0,0.11469273323044676,0.010256056235724342,0.6262843130336603
7030,150,bed,0.3962794397642213,0.5846167871487395,0.5,0.3333333333333339,0.0,9.484091680889151e-07,0.5369159694080323,0.318387770379418,0.3349230607919829,0.3879604977435376,0.36472415747210096,0.35185243643513076,0.6512296390929428,0.5536849617231088,0.524687010954616,0.0,0.0,0.0,0.0,0.0,0.11286899373005677,0.08747119653088087,0.2747633399642759,0.08593422228707981,0.27312847408010116,0.10953600124861573,0.5582227789146849
7030,150,laser,0.5410591794684549,0.4492679222529432,0.0,0.3333333333333339,0.5,2.0636938558027396e-07,0.6125264874040384,0.4485244868208502,0.736627384194021,0.18925961592930474,0.23478072929641414,0.43121609472270483,0.5396039603960396,0.5123913325548202,0.22000195618153295,0.0,0.0,0.0,0.0,0.0,0.2866724536181685,0.2778601017242478,0.35411772307891126,0.34978384195837364,0.3417676738643047,0.3648898907161233,0.653544210006351
7030,150,hold,0.5607248115594272,0.32235230379459345,0.0,0.3333333333333339,0.5,1.1532952282067299e-07,0.552403530350694,0.6273065153723913,0.11887846369416227,0.18104571460941532,0.17205857230596067,0.47887837875267714,0.588629830725008,0.6574218243155574,0.15419600938967104,0.0,0.0,0.0,0.0,0.0,0.4233676870639834,0.004885339135711816,0.5499697684400977,0.378273532648681,0.537686997819925,0.3709378723710792,0.5007762331522122
7030,150,cooling,0.6168396755431527,0.5865194140124821,0.0,1.0,0.5,0.0,0.951841921689013,0.6755446987904339,0.789897022517785,0.1366151173549346,0.0,0.3016339280638536,0.3862983072500832,0.3586917737122097,0.14618544600938943,0.0,0.0,0.0,0.0,0.0,0.29935391554151314,0.27678766509831887,0.3628779521925957,0.3601873977733594,0.5412710766387046,0.11882257953170927,0.34973184672923574
7030,200,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.036291581577310494,0.2133961357078313,0.1197100539552573,0.0,0.11469273323044676,0.010256056235724342,0.6262843130336603
7030,200,bed,0.3962794397642213,0.5846167871487395,0.5,0.3333333333333339,0.0,9.484091680889151e-07,0.5369159694080323,0.318387770379418,0.3349230607919829,0.3879604977435376,0.36472415747210096,0.35185243643513076,0.6512296390929428,0.5536849617231088,0.524687010954616,0.0,0.0,0.0,0.0,0.0,0.11286899373005677,0.08747119653088087,0.2747633399642759,0.08593422228707981,0.27312847408010116,0.10953600124861573,0.5582227789146849
7030,200,laser,0.5410591794684549,0.4492679222529432,0.0,0.3333333333333339,0.5,2.0636938558027396e-07,0.6125264874040384,0.4485244868208502,0.736627384194021,0.18925961592930474,0.23478072929641414,0.43121609472270483,0.5396039603960396,0.5123913325548202,0.22000195618153295,0.0,0.0,0.0,0.0,0.0,0.35487181241903343,0.44840600666313235,0.35414541611088285,0.5074089612861252,0.3417676738643047,0.5191149236573633,0.7441923646884483
7030,200,hold,0.4559544612816566,0.23826368671322307,0.0,0.3333333333333339,0.0,1.2749289233227046e-06,0.6760192758757659,0.33091682754816576,0.5777398968636509,0.3034045204781055,0.1430240239205558,0.3031136228289717,0.1403704886617696,0.27278772544440133,0.2770148669796546,0.0,0.0,0.0,0.0,0.0,0.5665213504058689,0.007939811941815988,0.6593872455125751,0.533943804989572,0.6450037366398542,0.5284795404134239,0.5077464540258274
7030,200,cooling,0.46044704102657796,0.3462142917127,0.0,0.6666666666666661,0.0,5.071161437442129e-07,0.9629638591348915,0.20796396254416027,0.8124799430621266,0.2827659132536491,0.08995565810222139,0.2637998278178042,0.16576173746407008,0.2868658362527574,0.23558294209702613,0.0,0.0,0.0,0.0,0.0,0.3758277306868346,0.4437366272330709,0.3680011631073428,0.5158667907067243,0.6498348360963833,0.12437531703129667,0.26637322701291377
7030,250,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.036291581577310494,0.2133961357078313,0.1197100539552573,0.0,0.11469273323044676,0.010256056235724342,0.6262843130336603
7030,250,bed,0.3962794397642213,0.5846167871487395,0.5,0.3333333333333339,0.0,9.484091680889151e-07,0.5369159694080323,0.318387770379418,0.3349230607919829,0.3879604977435376,0.36472415747210096,0.35185243643513076,0.6512296390929428,0.5536849617231088,0.524687010954616,0.0,0.0,0.0,0.0,0.0,0.11286899373005677,0.08747119653088087,0.2747633399642759,0.08593422228707981,0.27312847408010116,0.10953600124861573,0.5582227789146849
7030,250,laser,0.5410591794684549,0.4492679222529432,0.0,0.3333333333333339,0.5,2.0636938558027396e-07,0.6125264874040384,0.4485244868208502,0.736627384194021,0.18925961592930474,0.23478072929641414,0.43121609472270483,0.5396039603960396,0.5123913325548202,0.22000195618153295,0.0,0.0,0.0,0.0,0.0,0.42298180968725896,0.6187337393339034,0.35417310914285444,0.6502526404115212,0.3417676738643047,0.6653019938829845,0.8301160821395808
7030,250,hold,0.36305130278292186,0.26788891976045726,0.0,0.3333333333333339,0.0,1.2832726969946862e-06,0.593559215370755,0.33412132435023567,0.4074282954541844,0.3791801204705525,0.24913681109151753,0.2885554221401101,0.647077610986905,0.2506082133125731,0.37045187793427203,0.0,0.0,0.0,0.0,0.0,0.7108293288390525,0.009570633170153487,0.7752756610557505,0.689224932051586,0.7555552116176334,0.6761283312673148,0.5063210076917648
7030,250,cooling,0.3038848751988734,0.23231593268929274,0.5,0.3333333333333339,0.0,4.257179764266539e-07,0.5863344121810359,0.23247048316982521,0.318496230090014,0.3909061726996361,0.23518174535729308,0.2701365765387531,0.5167678058128402,0.3873507850006488,0.40913536776212744,0.0,0.0,0.0,0.0,0.0,0.4526325783713149,0.6113914230110198,0.37070584922990285,0.6706432449851942,0.757746341851693,0.12476250791640298,0.18049890621692188
7030,300,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.036291581577310494,0.2133961357078313,0.1197100539552573,0.0,0.11469273323044676,0.010256056235724342,0.6262843130336603
7030,300,bed,0.3962794397642213,0.5846167871487395,0.5,0.3333333333333339,0.0,9.484091680889151e-07,0.5369159694080323,0.318387770379418,0.3349230607919829,0.3879604977435376,0.36472415747210096,0.35185243643513076,0.6512296390929428,0.5536849617231088,0.524687010954616,0.0,0.0,0.0,0.0,0.0,0.11286899373005677,0.08747119653088087,0.2747633399642759,0.08593422228707981,0.27312847408010116,0.10953600124861573,0.5582227789146849
7030,300,laser,0.5410591794684549,0.4492679222529432,0.0,0.3333333333333339,0.5,2.0636938558027396e-07,0.6125264874040384,0.4485244868208502,0.736627384194021,0.18925961592930474,0.23478072929641414,0.43121609472270483,0.5396039603960396,0.5123913325548202,0.22000195618153295,0.0,0.0,0.0,0.0,0.0,0.4911720222677619,0.7921857065525246,0.35418695565884034,0.8031988958002714,0.3417676738643047,0.8176661093919304,0.9196704537435608
7030,300,hold,0.2519235283378105,0.29155352243913946,0.0,0.3333333333333339,0.0,2.9852175220668187e-07,0.6892096704180943,0.39524316089463296,0.8906932630930102,0.4615457240506817,0.2848664454306977,0.2515164130896168,0.9008304056212069,0.3827040352925912,0.4756259780907657,0.0,0.0,0.0,0.0,0.0,0.8557843500265031,0.018165066209295446,0.8901578964372914,0.8535050436876381,0.8645611769752233,0.8291467693572931,0.5092848070002115
7030,300,cooling,0.24056493049216243,0.40542901006530485,0.0,0.3333333333333339,0.0,6.020497691494597e-07,0.4630587554491783,0.4264607383475827,0.5534062638015562,0.5032005891349911,0.37853086610905606,0.2025230863648586,0.45305014372404884,0.1975314649020372,0.5247359154929567,0.0,0.0,0.0,0.0,0.0,0.5292637344945356,0.778377110626587,0.3769990907454503,0.8200750320740835,0.8724766625836322,0.13294754313876767,0.09376720062098659
7030,350,equilibrium,0.8614733575024136,1.0,1.0,0.6666666666666661,0.5,7.774544732441768e-07,0.6565938340668969,0.2202828887750683,0.2625894023111947,0.0,0.07094076553674888,0.6888017638411279,0.0,0.8962388088750486,0.0,0.0,0.0,0.0,0.0,0.0,0.006775710620084863,0.26602014401474033,0.11915850106848952,0.0048308738135628415,0.11546217149629207,0.0,0.6196422270834803
7030,350,bed,0.40009389426462594,0.5359707851969393,0.5,0.3333333333333339,0.0,7.283189056295214e-07,0.5269786072191871,0.0,0.30577735130858613,0.4000075530127081,0.31580602779098843,0.469070661054956,0.41296710316192886,0.6626605683145192,0.4561913145539904,0.0,0.0,0.0,0.0,0.0,0.10981057079170642,0.0974142290558789,0.27411486146560765,0.08359631041632465,0.26554464289662555,0.09623044160771277,0.556453320160892
7030,350,laser,0.36703528859445544,0.4550697525059775,0.0,0.3333333333333339,0.0,1.0726387156267947e-06,0.4767821901606224,0.041632192059677386,0.20641250091348434,0.38144602428293695,0.3688123384111597,0.37238599089464275,0.5490258703289683,0.5231039963669393,0.4643877151799689,0.0,0.0,0.0,0.0,0.0,0.5173892622903736,0.9999999999999999,0.35090302361754083,0.9409350431404024,0.33750038693016243,0.9422965522002351,0.996328770023287
7030,350,hold,0.1873320987976319,0.3713110609658905,0.0,0.0,0.0,5.890705629951754e-07,0.4072116038511897,0.2329695441471964,0.3855491549873065,0.576502577465587,0.46405685300762656,0.2696247743997797,0.5531778984350026,0.39096762683274955,0.6436424100156488,0.0,0.0,0.0,0.0,0.0,0.9963934150317483,0.023727063483558238,0.9906212931722831,0.9956829195624548,0.9599980542940405,0.9671187895632549,0.5142315291793098
7030,350,cooling,0.0,0.443466284621449,0.0,0.3333333333333339,0.0,7.12373023681323e-07,0.0,0.25877624995075044,0.03180831763199454,0.8636303555580733,0.6685748775838114,0.0,0.4712551900351336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6484177119986231,0.9293627890065804,0.4164385837783449,0.9769917853863788,0.9858516222323439,0.18492416761463426,0.03385611460023996
